,Unnamed: 0,user_id,group_age,"('amount_usd', 'charity')","('amount_usd', 'culture')","('amount_usd', 'education')","('amount_usd', 'flat fee')","('amount_usd', 'food')","('amount_usd', 'fun')","('amount_usd', 'health')","('amount_usd', 'house')","('amount_usd', 'other')","('amount_usd', 'shopping')","('amount_usd', 'sports')","('amount_usd', 'supermarket')","('amount_usd', 'tech')","('amount_usd', 'transportation')","('amount_usd', 'travel')"
12772,12772,user_12772,30-39,,,,,,,,,,,,,,,
12773,12773,user_12773,18-29,0.0,0.0,8.5,143.53,127.49000000000001,129.06,0.0,0.0,220.93,12.73,7.419999999999999,113.47,42.55,172.15,907.74
12774,12774,user_12774,18-29,0.0,11.06,0.0,202.85000000000002,351.6700000000001,405.64,0.0,3.66,12.98,0.0,17.02,118.65999999999997,0.0,53.69999999999999,32.43
12775,12775,user_12775,30-39,,,,,,,,,,,,,,,
12776,12776,user_12776,30-39,0.0,0.0,42.019999999999996,917.71,421.80999999999995,7.66,0.0,8.41,2.22,69.25,0.0,735.8100000000002,0.0,158.03,256.86
12777,12777,user_12777,30-39,0.0,0.0,0.0,247.79000000000002,724.1,27.57,0.0,0.0,243.09,143.64,0.0,6.2,0.0,0.0,985.43
12778,12778,user_12778,30-39,0.0,333.94,244.93,228.79,265.46999999999997,62.72,74.03,0.0,0.0,199.62,0.0,15.68,0.0,309.54999999999995,867.8199999999999
12779,12779,user_12779,18-29,0.0,0.0,0.0,0.0,74.24,17.68,0.0,0.0,5.28,34.34,0.0,71.04,0.0,52.150000000000006,157.08999999999997
12780,12780,user_12780,40-49,0.0,0.0,0.0,212.77,0.0,0.0,0.0,0.0,567.66,0.0,0.0,96.12,0.0,15.66,815.9999999999999
12781,12781,user_12781,40-49,0.0,0.0,0.0,296.37000000000006,31.17,0.0,95.75999999999999,62.98,0.0,13.170000000000002,0.0,416.3999999999999,0.0,32.87,0.0
12782,12782,user_12782,30-39,,,,,,,,,,,,,,,
12783,12783,user_12783,30-39,0.0,0.0,0.0,0.0,27.38,37.04,1.19,138.37,0.0,114.66,0.0,1902.4200000000003,0.0,0.0,0.0
12784,12784,user_12784,30-39,0.0,0.0,0.0,750.29,318.61999999999995,0.0,1392.0,61.62,317.99,2296.6499999999996,0.0,221.82000000000002,0.0,134.32000000000002,1188.56
12785,12785,user_12785,40-49,0.0,0.0,0.0,0.0,26.54,19.56,0.0,0.0,0.0,0.0,0.0,12.690000000000001,0.0,0.0,0.0
12786,12786,user_12786,30-39,0.0,0.0,0.0,0.0,203.21999999999997,30.349999999999998,0.89,0.0,53.28,217.39000000000001,0.0,216.76,0.0,12.85,10.77
12787,12787,user_12787,30-39,,,,,,,,,,,,,,,
12788,12788,user_12788,30-39,13.0,53.970000000000006,0.0,168.26,1833.4900000000005,381.22999999999996,34.260000000000005,29.87,100.67999999999999,7.8999999999999995,0.0,676.2900000000001,0.0,10.32,71.85
12789,12789,user_12789,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.35,0.0,8.18,0.0,0.0,0.0
12790,12790,user_12790,18-29,0.0,9.99,0.0,688.0900000000001,61.160000000000004,17.2,0.0,0.0,77.65,17.060000000000002,0.0,124.86,0.0,211.3100000000001,0.0
12791,12791,user_12791,40-49,0.0,9.01,0.0,9.16,11.35,0.0,5.73,0.0,5.73,13.370000000000001,0.0,79.57999999999998,0.0,0.0,0.0
12792,12792,user_12792,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85
12793,12793,user_12793,30-39,0.0,81.17,0.0,432.05,112.22,26.5,0.0,57.91,0.0,428.5300000000001,0.0,141.43,0.0,45.44,0.0
12794,12794,user_12794,30-39,0.0,11.93,77.82,1627.9700000000003,385.71,0.0,15.569999999999999,136.95,389.39,233.41000000000003,86.96,277.60999999999996,0.0,22.38,7.14
12795,12795,user_12795,40-49,0.0,139.44,0.0,387.32000000000005,482.02,65.7,0.0,12.2,33.83,349.0,0.0,310.33,0.0,5.95,210.61
12796,12796,user_12796,18-29,,,,,,,,,,,,,,,
12797,12797,user_12797,18-29,17.02,72.14,256.77,21.04,248.1,0.0,0.0,0.0,7.75,49.35,0.0,124.07000000000001,8.36,179.3,0.0
12798,12798,user_12798,30-39,,,,,,,,,,,,,,,
12799,12799,user_12799,30-39,,,,,,,,,,,,,,,
12800,12800,user_12800,30-39,0.0,0.0,0.0,0.0,39.15,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.0,0.0,0.0
12801,12801,user_12801,18-29,0.0,48.43,26.619999999999997,314.29999999999995,1668.89,463.1400000000001,190.08,361.2099999999999,74.41,1090.49,401.71,1937.2400000000016,0.0,385.7399999999999,1016.5799999999999
12802,12802,user_12802,18-29,0.0,0.0,0.0,2123.52,108.65999999999998,0.0,79.31,2.76,4.01,439.8199999999999,0.0,588.6599999999996,0.0,14.99,42.29
12803,12803,user_12803,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0
12804,12804,user_12804,30-39,0.0,81.62,0.0,125.88,49.62,0.0,28.39,9.19,46.61,208.73999999999998,0.0,318.28,0.0,123.27000000000001,194.97
12805,12805,user_12805,30-39,0.0,23.26,0.0,181.24,31.23,0.0,312.85,0.0,14.38,0.0,0.0,10.82,3.7699999999999996,108.92999999999999,181.6
12806,12806,user_12806,18-29,0.0,0.0,0.0,64.33,40.72,38.98,0.0,0.0,0.0,0.0,0.0,30.39,0.0,8.51,0.0
12807,12807,user_12807,60+,0.0,68.42,0.0,1072.33,358.89,0.0,0.0,193.47,57.03,0.0,0.0,218.74,0.0,0.0,30.64
12808,12808,user_12808,18-29,0.0,0.0,0.0,12.0,150.01,51.81,25.79,0.0,8.17,328.74,0.0,493.93,0.0,76.8,20.0
12809,12809,user_12809,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09,127.66,0.0,11.1,0.0,0.0,0.0
12810,12810,user_12810,60+,0.0,0.0,0.0,0.0,44.17,0.0,0.0,0.0,8.77,18.03,0.0,527.35,0.0,64.38000000000001,0.0
12811,12811,user_12811,18-29,0.0,77.74000000000001,0.0,1722.9999999999989,1589.8999999999999,1173.1699999999998,47.92,0.0,34.26,409.99999999999994,121.19,1646.8999999999999,0.0,222.12,383.96999999999997
12812,12812,user_12812,18-29,0.0,0.0,0.0,161.76,4.7299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0
12813,12813,user_12813,40-49,0.0,0.0,0.0,44.790000000000006,149.11,45.96,0.0,141.78,32.81,0.0,24.57,37.050000000000004,0.0,405.05,40.0
12814,12814,user_12814,50-59,0.0,73.89,0.0,252.72,75.88000000000001,29.78,29.53,1179.03,1243.12,334.40000000000003,0.0,1359.0799999999997,312.85999999999996,312.4,192.10999999999999
12815,12815,user_12815,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
12816,12816,user_12816,30-39,,,,,,,,,,,,,,,
12817,12817,user_12817,40-49,0.0,37.239999999999995,0.0,74.64,233.68,40.09,0.0,0.0,0.0,80.44,0.0,271.01,0.0,21.16,266.21999999999997
12818,12818,user_12818,18-29,,,,,,,,,,,,,,,
12819,12819,user_12819,18-29,0.0,21.7,0.0,537.36,42.34,0.0,0.0,0.0,0.0,65.72999999999999,0.0,136.37,0.0,101.84000000000003,0.0
12820,12820,user_12820,30-39,0.0,0.0,0.0,0.0,62.36,74.80999999999999,112.82,4.56,43.22,264.96,0.0,81.46999999999998,0.0,102.59,552.84
12821,12821,user_12821,40-49,0.0,0.0,0.0,163.5,408.53000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,24.990000000000002
12822,12822,user_12822,18-29,0.0,652.99,4.48,242.65000000000003,347.54,436.8500000000001,16.49,278.24,324.69,641.0500000000001,0.0,544.4099999999999,0.0,108.66,792.03
12823,12823,user_12823,30-39,0.0,0.0,0.0,91.68,6.49,0.0,0.0,4.03,0.0,9.74,0.0,4.02,0.0,15.38,0.0
12824,12824,user_12824,40-49,0.0,0.0,0.0,766.0699999999999,135.88,9.57,0.0,0.0,0.0,0.0,0.0,7.54,0.0,10.209999999999999,1672.0500000000002
12825,12825,user_12825,18-29,0.0,0.0,0.0,1309.32,700.5799999999999,175.76,0.0,0.0,15.67,1542.52,34.13,169.78000000000003,0.0,87.13000000000001,669.9200000000001
12826,12826,user_12826,50-59,0.0,0.0,0.0,50.0,413.5999999999999,0.0,17.46,0.0,22.5,114.96,0.0,230.66000000000003,3.49,44.78,53.339999999999996
12827,12827,user_12827,30-39,0.0,0.0,19.58,36.69,0.0,6.74,39.099999999999994,250.51000000000002,259.53,53.06999999999999,0.0,548.23,113.74000000000001,0.0,0.0
12828,12828,user_12828,30-39,0.0,36.97,0.0,0.0,854.3699999999999,51.41,119.96999999999998,18.45,91.99,322.07,0.0,1047.3800000000003,3.98,203.50000000000009,2.5
12829,12829,user_12829,30-39,0.0,25.54,0.0,1647.43,573.11,85.11,0.0,15.32,572.9799999999999,69.76,0.0,1200.6000000000001,0.0,94.12,209.19
12830,12830,user_12830,50-59,0.0,0.0,0.0,0.0,138.86999999999998,0.0,0.0,0.0,48.510000000000005,23.14,0.0,126.11000000000001,55.28,35.269999999999996,393.08000000000004
12831,12831,user_12831,18-29,0.0,0.0,0.0,0.0,65.67,0.0,0.0,0.0,0.0,20.0,0.0,50.989999999999995,0.0,5.4,0.0
12832,12832,user_12832,40-49,15.0,0.0,0.0,179.53,330.35,104.9,20.8,22.09,61.47,321.87,0.0,592.41,2.0,138.82,14.91
12833,12833,user_12833,40-49,0.0,0.0,0.0,0.0,31.44,0.0,0.0,0.0,0.0,74.88,0.0,0.0,0.0,0.0,0.0
12834,12834,user_12834,18-29,0.0,0.0,0.0,1624.0800000000002,167.51999999999998,2227.459999999999,0.0,17.99,39.550000000000004,250.49,9.8,548.28,0.0,260.35,0.0
12835,12835,user_12835,18-29,0.0,81.45,25.53,51.06,399.2799999999999,38.87,12.06,24.55,130.09,266.47,0.0,137.07999999999998,0.0,126.40000000000003,148.32
12836,12836,user_12836,18-29,0.0,80.85,0.0,84.06,634.9499999999999,28.81,15.86,0.0,26.870000000000005,255.45,35.4,456.31,24.51,65.06,0.0
12837,12837,user_12837,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0
12838,12838,user_12838,40-49,,,,,,,,,,,,,,,
12839,12839,user_12839,30-39,0.0,0.0,0.0,183.79,135.78,0.0,13.989999999999998,3.18,116.83000000000001,119.84,0.0,63.96,0.0,0.0,33.15
12840,12840,user_12840,30-39,0.0,0.0,0.0,493.62,214.85999999999996,10.98,29.35,13.57,0.0,87.63000000000001,0.0,211.60000000000002,17.369999999999997,21.28,0.0
12841,12841,user_12841,18-29,,,,,,,,,,,,,,,
12842,12842,user_12842,30-39,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12843,12843,user_12843,18-29,0.0,2.38,0.0,3167.88,388.22999999999996,150.94999999999996,12.03,0.0,9.99,95.88000000000001,0.0,954.7199999999992,438.74,71.22,172.83
12844,12844,user_12844,30-39,,,,,,,,,,,,,,,
12845,12845,user_12845,18-29,,,,,,,,,,,,,,,
12846,12846,user_12846,30-39,0.0,0.0,0.0,0.0,23.91,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12847,12847,user_12847,40-49,0.0,0.0,0.0,0.0,8.09,0.0,0.0,0.0,0.0,0.0,0.0,38.98,0.0,0.0,0.0
12848,12848,user_12848,30-39,0.0,0.0,0.0,363.77,0.0,0.0,0.0,0.0,0.0,11.54,0.0,6.6,0.0,0.0,0.0
12849,12849,user_12849,40-49,0.0,26.21,0.0,194.51,371.44,112.50999999999999,0.0,0.0,32.82,2.21,0.0,2.69,0.0,137.75,0.0
12850,12850,user_12850,18-29,0.0,0.0,0.0,4651.86,7.84,9.06,0.0,0.0,95.04,0.0,0.0,100.07,0.0,21.28,935.4300000000001
12851,12851,user_12851,30-39,0.0,0.0,0.0,325.32,90.53,105.75,76.07,3.7,7.0,313.82,0.0,624.98,0.0,239.89999999999998,5.7
12852,12852,user_12852,18-29,0.0,0.0,0.0,0.0,101.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12853,12853,user_12853,50-59,,,,,,,,,,,,,,,
12854,12854,user_12854,40-49,19.3,0.0,0.0,50.0,406.0999999999999,24.99,0.0,19.0,1.65,68.67999999999999,0.0,50.19,0.0,0.0,0.0
12855,12855,user_12855,30-39,0.0,0.0,0.0,41.33,10.85,0.0,0.0,0.0,0.0,27.23,0.0,0.0,0.0,2.82,0.0
12856,12856,user_12856,30-39,,,,,,,,,,,,,,,
12857,12857,user_12857,18-29,0.0,0.0,37.050000000000004,114.31,631.65,183.32,528.45,68.48,98.23000000000002,328.28,96.79,850.3599999999999,3.04,190.45000000000002,83.82
12858,12858,user_12858,30-39,0.0,293.21000000000004,0.0,925.1899999999998,1149.169999999999,110.49999999999999,11.9,0.0,59.269999999999996,458.91,45.92,766.7500000000001,285.33000000000004,1761.3399999999983,4733.8499999999985
12859,12859,user_12859,30-39,0.0,179.35,0.0,4521.85,363.0100000000001,30.35,122.65,109.14999999999999,145.8,298.65999999999997,0.0,905.3900000000003,69.33000000000001,30.0,1585.44
12860,12860,user_12860,30-39,0.0,18.96,28.03,182.77,336.5,225.01,143.16,62.11,76.72,40.94,0.0,159.79,0.0,69.36,285.58
12861,12861,user_12861,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.969999999999999,0.0,0.0,0.0
12862,12862,user_12862,18-29,0.0,265.13,8.0,328.7,1086.090000000001,32.59,31.240000000000006,67.3,136.93,1145.26,0.0,2082.1800000000003,260.69,1077.35,1316.1599999999999
12863,12863,user_12863,50-59,0.0,0.0,0.0,19.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.67999999999995,0.0,0.0,0.0
12864,12864,user_12864,40-49,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,9.92,0.0,0.0,12.84,0.0,0.0,0.0
12865,12865,user_12865,30-39,0.0,23.69,0.0,1207.2099999999998,400.24,6.91,21.28,0.0,71.63,40.44,0.0,43.14,0.0,95.71000000000001,137.84
12866,12866,user_12866,60+,0.0,0.0,0.0,15.9,90.38,113.96000000000001,281.99,299.39,0.0,264.94000000000005,89.0,782.1200000000001,97.14000000000001,0.0,75.41
12867,12867,user_12867,30-39,0.0,0.0,0.0,528.54,558.4300000000001,0.0,345.55,17.1,341.63,380.84000000000003,0.0,908.0600000000003,0.0,70.1,659.14
12868,12868,user_12868,18-29,0.0,0.0,0.0,1071.95,1293.7200000000005,24.0,7.380000000000001,7.44,68.02,55.0,30.979999999999997,1404.2200000000003,0.0,508.18000000000006,36.04
12869,12869,user_12869,50-59,,,,,,,,,,,,,,,
12870,12870,user_12870,18-29,,,,,,,,,,,,,,,
12871,12871,user_12871,18-29,0.0,0.0,0.0,0.0,219.8,0.0,0.0,0.0,0.0,10.67,0.0,0.0,0.0,42.55,196.20999999999998
12872,12872,user_12872,30-39,0.0,0.0,0.0,144.67,368.75000000000006,0.0,0.0,3.98,0.0,0.0,0.0,27.669999999999998,0.0,0.0,0.0
12873,12873,user_12873,18-29,11.06,0.0,255.32,3016.4900000000007,455.00000000000006,133.37,0.0,16.42,0.0,71.41,0.0,47.25,0.0,0.0,290.4
12874,12874,user_12874,40-49,0.0,0.0,0.0,0.0,206.33999999999995,0.0,0.0,0.0,0.0,102.78999999999999,0.0,31.16,0.0,41.29,0.0
12875,12875,user_12875,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.0
12876,12876,user_12876,50-59,,,,,,,,,,,,,,,
12877,12877,user_12877,18-29,0.0,31.87,0.0,186.43,388.03999999999996,79.13,18.34,0.0,193.42999999999998,98.61999999999999,99.42,217.13,0.0,79.15,46.67
12878,12878,user_12878,40-49,0.0,0.0,0.0,0.0,0.0,3905.3800000000074,0.0,0.0,2037.03,1304.4299999999998,0.0,874.86,396.66,0.0,0.0
12879,12879,user_12879,30-39,,,,,,,,,,,,,,,
12880,12880,user_12880,18-29,,,,,,,,,,,,,,,
12881,12881,user_12881,18-29,0.0,0.0,0.0,157.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280000000000001,0.0
12882,12882,user_12882,40-49,0.0,0.0,0.0,0.0,111.53,587.8899999999999,0.0,29.77,0.0,216.5,42.55,6.03,0.0,0.0,0.0
12883,12883,user_12883,30-39,0.0,0.0,0.0,187.29000000000002,674.93,22.77,7.32,0.0,0.0,16.27,0.0,17.990000000000002,0.0,15.11,7.59
12884,12884,user_12884,40-49,0.0,556.9100000000001,0.0,245.99,1112.66,666.37,48.92,147.2,61.339999999999996,459.41999999999996,95.83,1235.1799999999998,26.509999999999998,334.61999999999995,765.98
12885,12885,user_12885,30-39,0.0,0.0,0.0,87.47,168.86,29.450000000000003,0.0,0.0,3.29,8.6,0.0,13.29,0.0,54.96999999999999,0.0
12886,12886,user_12886,18-29,,,,,,,,,,,,,,,
12887,12887,user_12887,18-29,0.0,0.0,0.0,17.02,146.89999999999998,83.1,0.0,27.15,11.149999999999999,0.0,0.0,42.620000000000005,0.0,0.0,0.0
12888,12888,user_12888,18-29,0.0,0.0,0.0,8.27,0.0,13.52,0.0,0.0,0.0,0.0,0.0,83.49,0.0,0.0,0.0
12889,12889,user_12889,30-39,,,,,,,,,,,,,,,
12890,12890,user_12890,40-49,0.0,0.0,0.0,0.0,10.54,0.0,0.0,0.0,0.0,0.0,0.0,40.99,0.0,0.0,0.0
12891,12891,user_12891,18-29,0.0,0.0,0.0,435.83000000000004,111.0,77.86,205.0,0.0,2.64,15.100000000000001,0.0,56.970000000000006,0.0,51.93,43.489999999999995
12892,12892,user_12892,18-29,0.0,0.0,0.0,0.0,119.06,130.92000000000002,0.0,0.0,64.26,1062.98,0.0,210.14999999999998,0.0,38.51,521.81
12893,12893,user_12893,40-49,0.0,0.0,0.0,0.0,13.13,27.23,5.47,0.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0
12894,12894,user_12894,40-49,0.0,0.0,0.0,0.0,51.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12895,12895,user_12895,50-59,,,,,,,,,,,,,,,
12896,12896,user_12896,30-39,0.0,26.59,0.0,1562.61,108.57999999999998,0.0,21.96,0.0,0.0,247.39,0.0,2.17,35.37,1264.61,175.65
12897,12897,user_12897,30-39,0.0,39.72,11.66,1553.6900000000003,1602.3900000000006,83.75999999999999,78.24,68.85,58.9,489.09999999999997,0.0,1209.81,0.0,162.78000000000003,42.89
12898,12898,user_12898,30-39,0.0,47.44,0.0,74.78999999999999,25.96,0.0,0.0,0.0,16.84,28.93,0.0,57.46,0.0,0.0,0.0
12899,12899,user_12899,30-39,,,,,,,,,,,,,,,
12900,12900,user_12900,30-39,0.0,0.0,0.0,0.0,367.59,13.190000000000001,20.14,0.0,0.0,45.59,0.0,68.8,0.0,0.0,0.0
12901,12901,user_12901,30-39,,,,,,,,,,,,,,,
12902,12902,user_12902,30-39,0.0,87.74,0.0,1302.1299999999999,960.5699999999998,279.05,68.16999999999999,190.07,841.3800000000001,1466.8199999999997,0.0,451.13,107.13000000000001,0.0,0.0
12903,12903,user_12903,18-29,0.0,0.0,0.0,93.28,0.0,0.0,0.0,0.0,0.0,2.98,0.0,227.94,0.0,0.0,0.0
12904,12904,user_12904,30-39,0.0,46.9,0.0,80.46000000000001,332.86,99.36,0.0,0.0,5.11,88.03,0.0,41.07,0.0,124.51,0.0
12905,12905,user_12905,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0
12906,12906,user_12906,30-39,0.0,0.0,0.0,0.0,62.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0
12907,12907,user_12907,30-39,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,23.439999999999998,0.0,0.0,0.0
12908,12908,user_12908,30-39,,,,,,,,,,,,,,,
12909,12909,user_12909,30-39,0.0,4.97,0.0,181.67000000000002,270.96000000000004,158.99,0.0,0.0,42.33,130.66,0.0,134.75,224.47,12.89,173.73999999999998
12910,12910,user_12910,30-39,0.0,113.66,0.0,1409.4199999999998,464.2999999999999,24.68,0.0,15.23,487.93,126.71000000000001,0.0,209.0,0.0,245.02999999999994,138.20999999999998
12911,12911,user_12911,30-39,29.6,0.0,0.0,39.3,2700.01,222.18999999999997,0.0,2.49,88.68,983.6299999999999,35.0,747.3399999999999,0.0,480.44,49.98
12912,12912,user_12912,30-39,24.8,91.42,0.0,1079.81,2167.5200000000004,995.8100000000003,162.92,95.83,465.04,507.02000000000004,65.69,817.52,2.54,752.25,1598.1100000000001
12913,12913,user_12913,30-39,0.0,0.0,0.0,16.34,0.0,0.0,0.0,30.42,48.15,0.0,0.0,93.16999999999999,0.0,0.0,0.0
12914,12914,user_12914,18-29,0.0,14.43,16.17,625.8599999999998,519.53,61.7,111.66,0.0,9.96,399.36999999999995,18.22,202.9,92.77,8.94,0.0
12915,12915,user_12915,40-49,0.0,335.84000000000003,0.0,837.1800000000001,362.81000000000006,327.23999999999995,223.35,84.97999999999999,714.97,1090.5400000000002,0.0,1812.0200000000004,43.03,65.67999999999999,2454.1099999999997
12916,12916,user_12916,60+,0.0,0.0,0.0,68.11,459.97999999999996,37.01,45.32,0.0,93.4,8.28,0.0,104.38999999999999,0.0,18.95,51.14999999999999
12917,12917,user_12917,30-39,0.0,0.0,0.0,48.89,161.10999999999999,110.66,5.64,391.32,82.42,598.89,3.98,103.97,0.0,33.8,317.78
12918,12918,user_12918,60+,0.0,0.0,0.0,34.04,390.97999999999996,42.7,152.73000000000002,201.76000000000002,19.82,154.25,0.0,793.4800000000001,160.33999999999997,32.34,0.0
12919,12919,user_12919,30-39,0.0,0.0,0.0,24.26,21.79,95.74000000000001,0.0,0.0,24.67,26.63,0.0,90.74,27.23,0.0,0.0
12920,12920,user_12920,30-39,,,,,,,,,,,,,,,
12921,12921,user_12921,18-29,,,,,,,,,,,,,,,
12922,12922,user_12922,30-39,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,0.0,0.0,29.909999999999997,0.0,0.0,0.0
12923,12923,user_12923,30-39,,,,,,,,,,,,,,,
12924,12924,user_12924,30-39,,,,,,,,,,,,,,,
12925,12925,user_12925,40-49,0.0,519.95,0.0,292.31,1552.12,328.72999999999996,255.99,192.72,177.21,758.5999999999999,0.0,1121.86,313.86,1783.05,3987.18
12926,12926,user_12926,18-29,0.0,40.68,0.0,849.87,747.0,95.38999999999999,15.25,0.0,222.1,150.19,0.0,183.31,0.0,224.48000000000002,389.97
12927,12927,user_12927,18-29,0.0,11.91,0.0,104.67,233.49999999999997,51.739999999999995,51.59,30.12,19.5,781.58,0.0,876.2300000000004,0.0,73.44,189.75
12928,12928,user_12928,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0
12929,12929,user_12929,30-39,0.0,0.0,17.74,393.84,13.85,0.0,0.0,39.46,0.0,40.95,0.0,367.51,0.0,10.18,0.0
12930,12930,user_12930,40-49,0.0,0.0,0.0,46.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12931,12931,user_12931,50-59,,,,,,,,,,,,,,,
12932,12932,user_12932,40-49,0.0,0.0,0.0,20.0,116.16999999999997,0.0,0.0,0.0,1.5,0.0,0.0,301.15999999999997,0.0,7.0,0.0
12933,12933,user_12933,30-39,,,,,,,,,,,,,,,
12934,12934,user_12934,18-29,0.0,0.0,0.0,7.869999999999999,207.2,28.600000000000005,29.939999999999998,3.4,2.6,266.58000000000004,0.0,0.0,0.0,0.0,122.55
12935,12935,user_12935,18-29,0.0,5.93,9.74,0.0,52.4,0.0,0.0,0.0,8.25,0.0,42.15,122.88000000000001,0.99,104.41999999999999,0.04
12936,12936,user_12936,50-59,,,,,,,,,,,,,,,
12937,12937,user_12937,18-29,0.0,0.0,0.0,2507.189999999999,9.79,59.16,0.0,0.0,0.0,57.38,0.0,57.57000000000001,0.0,0.0,0.0
12938,12938,user_12938,18-29,,,,,,,,,,,,,,,
12939,12939,user_12939,30-39,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0
12940,12940,user_12940,18-29,0.0,0.0,159.99,1486.6200000000001,220.95999999999998,96.67,19.95,11.55,3.47,412.91,0.0,235.9,0.0,455.9000000000002,30.39
12941,12941,user_12941,30-39,,,,,,,,,,,,,,,
12942,12942,user_12942,18-29,0.0,323.02,0.0,105.6,296.89,210.3,0.0,127.41,32.2,539.29,0.0,1298.67,40.129999999999995,59.96000000000001,105.33999999999999
12943,12943,user_12943,30-39,0.0,0.0,0.0,419.75,233.12,0.0,13.129999999999999,0.0,231.39,45.730000000000004,0.0,100.51,0.0,0.0,7.23
12944,12944,user_12944,18-29,0.0,0.0,0.0,494.43,0.0,71.62,0.0,0.0,0.0,192.79000000000002,0.0,0.0,0.0,0.0,0.0
12945,12945,user_12945,18-29,0.0,0.0,0.0,657.8,455.36999999999995,6.68,0.0,0.0,17.89,17.049999999999997,0.0,94.77000000000002,0.0,7.630000000000001,255.13
12946,12946,user_12946,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12947,12947,user_12947,30-39,0.0,30.41,0.0,131.12,435.48,67.49000000000001,42.55,0.0,235.77,80.39,0.0,687.2500000000001,0.0,12.11,899.72
12948,12948,user_12948,30-39,0.0,0.0,0.0,492.97,77.92999999999999,0.0,0.0,20.73,8.27,0.0,0.0,371.2900000000001,0.0,1.35,0.0
12949,12949,user_12949,30-39,,,,,,,,,,,,,,,
12950,12950,user_12950,30-39,0.0,0.0,0.0,171.79,186.18,61.28,3.99,0.0,43.32,71.68,85.1,371.1600000000001,0.0,16.6,101.94999999999999
12951,12951,user_12951,40-49,0.0,0.0,0.0,1116.9299999999998,375.8299999999999,0.0,0.0,0.0,139.31,102.71,0.0,504.4599999999999,0.0,2.04,175.04999999999998
12952,12952,user_12952,18-29,0.0,0.0,0.0,90.65,232.09000000000003,0.0,0.0,0.0,11.88,0.0,0.0,33.589999999999996,0.0,112.44,78.62
12953,12953,user_12953,18-29,0.0,0.0,0.0,179.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12954,12954,user_12954,18-29,0.0,96.32999999999998,0.0,1381.1699999999996,816.4,97.03,152.99,23.060000000000002,88.99000000000001,69.64,0.0,283.57,27.17,268.43000000000006,442.01000000000005
12955,12955,user_12955,30-39,,,,,,,,,,,,,,,
12956,12956,user_12956,30-39,0.0,0.0,0.0,119.15,188.08,37.19,0.0,0.0,12.54,224.27,0.0,176.51,0.0,5.36,66.68
12957,12957,user_12957,18-29,,,,,,,,,,,,,,,
12958,12958,user_12958,60+,0.0,22.75,0.0,1037.58,329.86,12.5,72.99000000000001,30.340000000000003,0.0,388.13,0.0,977.6600000000001,123.5,0.0,0.0
12959,12959,user_12959,30-39,0.0,0.0,0.0,0.0,25.38,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0
