,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd
user_6206,0.0,100.74,0.0,49.010000000000005,385.58,0.0,72.9,0.0,87.97,332.23,0.0,432.6500000000001,0.0,585.3300000000002,645.0500000000001
user_6208,0.0,8.27,0.0,1522.4099999999994,390.33,0.0,0.0,0.0,114.17,23.509999999999998,0.0,179.17,0.0,187.13,29.66
user_6209,0.0,0.0,0.0,63.120000000000005,62.180000000000014,29.43,0.0,2.27,109.39999999999999,570.4499999999999,0.0,158.39999999999998,0.0,0.0,120.59
user_621,0.0,61.8,0.0,255.32,941.9899999999999,24.64,199.42,217.24,1325.3199999999997,1152.42,0.0,1229.63,0.0,54.81,53.309999999999995
user_6210,0.0,9.99,0.0,347.93,224.80999999999995,38.23,0.0,0.0,247.48999999999998,71.17,66.38,104.28999999999999,41.400000000000006,58.43,608.2499999999999
user_6212,0.0,10.13,0.0,19.6,438.54999999999995,30.28,3.4,25.29,550.31,234.02999999999997,0.0,179.29000000000002,0.0,6.21,0.76
user_6213,0.0,0.0,0.0,20.0,98.91000000000001,25.2,0.0,0.0,0.0,0.0,0.0,10.3,0.0,11.4,0.0
user_6214,0.0,0.0,7.82,1516.8399999999997,263.9299999999999,135.28,3.89,0.0,83.32000000000001,339.31999999999994,0.0,432.8100000000001,0.0,75.45,121.44
user_6215,0.0,45.21,0.0,158.94,82.67999999999999,20.0,36.52,28.25,80.28999999999999,44.709999999999994,0.0,568.8199999999998,0.0,338.40000000000003,61.78
user_6216,0.0,0.0,0.0,1142.9099999999999,152.69,29.82,6.93,0.0,1.99,81.0,0.0,845.4899999999999,0.0,35.22,465.75
user_6217,0.0,0.0,0.0,2205.5399999999995,4.48,0.0,21.83,0.0,0.0,3.02,0.0,17.92,0.0,0.0,999.72
user_6218,0.0,0.0,0.0,2.39,44.25999999999999,0.0,0.0,0.0,0.0,88.17999999999999,0.0,90.24000000000001,0.0,31.979999999999997,6.93
user_6221,0.0,4.98,0.0,17.02,114.68,24.72,130.67999999999998,0.0,0.0,40.81,0.0,102.77,0.0,15.32,0.0
user_6222,0.0,0.0,0.0,0.0,21.39,0.0,0.0,39.57,0.0,15.91,0.0,0.0,0.0,0.0,0.0
user_6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24
user_6225,0.0,168.32,0.0,953.6599999999997,67.14999999999999,0.0,5.35,0.0,35.0,25.959999999999997,0.0,427.42999999999995,0.0,19.14,0.0
user_6226,0.0,0.0,0.0,198.09,3.36,0.0,0.0,0.0,1.97,89.41000000000001,0.0,162.59,0.0,1.79,0.0
user_6227,0.0,15.280000000000001,0.0,205.31000000000003,346.41999999999996,34.43,0.0,5.71,0.0,52.14,15.77,132.85999999999999,18.13,291.29,861.1800000000002
user_623,0.0,0.0,0.0,322.53,20.62,0.0,24.99,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6231,0.0,13.98,0.0,80.85,173.88,8.35,37.05,0.0,36.46,80.91999999999999,0.0,210.26,8.16,32.46,169.83
user_6232,0.0,0.0,0.0,320.15999999999997,70.71,85.17999999999999,0.0,0.0,3.03,82.36,0.0,189.72999999999996,0.0,145.89,18.98
user_6233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.0,0.0,0.0
user_6234,0.0,0.0,0.0,1759.0700000000002,617.7,39.01,12.26,0.0,43.14,218.40000000000003,6.53,254.13,0.0,270.66999999999996,484.46
user_6235,0.0,0.0,0.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
user_6237,0.0,0.0,0.0,278.38,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6238,0.0,0.0,0.0,96.98,132.35999999999999,17.02,0.0,0.0,53.57,7.95,0.0,71.77,0.0,30.61,3.68
user_6239,0.0,0.0,0.0,368.86,5.87,0.0,0.0,0.0,0.0,0.0,0.0,11.05,0.0,4.4,0.0
user_6241,0.0,346.20000000000005,0.0,55.910000000000004,587.3699999999999,89.14,21.41,0.0,38.5,253.8600000000001,0.0,167.92000000000002,7.24,106.93,4725.170000000001
user_6242,0.0,3.01,0.0,34.7,0.0,2.26,0.0,0.0,0.0,29.46,0.0,18.91,0.0,0.0,0.0
user_6243,0.0,85.50999999999999,0.0,634.03,895.1100000000004,140.25,154.15,183.57000000000002,64.65,1035.84,0.0,2069.579999999997,63.01,853.4499999999999,0.0
user_6245,0.0,0.0,0.0,0.0,20.06,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6246,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,1.0,0.0,0.0,11.79,0.0,0.0,0.0
user_6247,0.0,14.3,0.0,137.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33,0.0,6.04,0.0
user_6249,0.0,0.0,0.0,203.45,279.15000000000003,0.0,0.0,0.0,0.0,179.01999999999998,0.0,0.0,0.0,29.43,0.0
user_625,0.0,21.36,0.0,683.9200000000001,203.81,1325.0499999999993,0.0,0.0,290.46999999999997,0.0,0.0,21.490000000000002,0.0,34.77,0.0
user_6251,0.0,0.0,0.0,80.35,102.60999999999999,0.64,20.77,3.4,8.17,0.0,0.0,62.010000000000005,0.0,37.31,37.03
user_6252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,0.0,0.43,0.0,0.0,0.0
user_6253,0.0,0.0,0.0,820.0,52.269999999999996,101.39999999999999,0.0,0.0,13.65,27.519999999999996,0.0,428.09999999999997,21.43,62.800000000000004,0.0
user_6254,0.0,0.0,0.0,323.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6255,0.0,0.0,0.0,109.99,69.24000000000001,0.0,262.33,0.0,0.0,409.61,0.0,385.18,0.0,0.0,0.0
user_6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0
user_6257,0.0,0.0,0.0,13.92,39.559999999999995,0.0,29.410000000000004,6.96,23.950000000000003,54.98,0.0,313.69000000000005,0.0,0.72,0.0
user_6258,0.0,107.39999999999999,0.0,2194.2900000000004,106.69999999999999,3.19,4.43,37.760000000000005,50.97,65.97,0.0,162.66,25.25,239.69000000000017,274.19
user_6259,0.0,8.6,56.739999999999995,1389.9699999999998,1363.2799999999995,2159.2599999999993,535.01,117.16,1677.9799999999993,3852.7000000000003,106.39,2211.35,286.44000000000005,2354.099999999998,3486.9200000000005
user_626,0.0,0.0,0.0,379.81,255.21,39.57,0.0,81.29,22.240000000000002,108.81,21.28,275.78,0.0,124.87,482.02
user_6260,0.0,0.0,0.0,80.18,18.51,17.28,9.9,4.75,3.79,90.9,0.0,53.66,0.0,0.0,0.0
user_6261,0.0,34.01,0.0,225.57000000000002,96.13,44.41,23.130000000000003,0.0,0.0,8.08,30.04,50.94,0.0,8.100000000000001,0.0
user_6262,0.0,0.0,0.0,0.0,102.76,71.49,1.57,0.0,16.880000000000003,244.04,0.0,103.58,0.0,88.21,456.83
user_6263,0.0,0.0,0.0,32.64,137.07,33.17,9.24,0.0,0.0,228.35999999999999,0.0,60.82000000000001,6.94,59.2,0.0
user_6264,0.0,26.909999999999997,6.14,281.08,565.3600000000001,599.9899999999997,16.61,3.16,30.35,339.23999999999995,51.56,956.87,0.0,745.9399999999999,76.38
user_6265,0.0,20.43,0.0,0.0,31.310000000000002,26.91,0.0,0.0,35.74,140.93,0.0,113.87,3.49,0.0,52.77
user_6266,0.0,0.0,0.0,10.06,331.40000000000003,108.4,261.86,80.28,142.8,0.0,0.0,542.2900000000002,15.950000000000001,43.2,66.8
user_6267,0.0,0.0,0.0,0.0,35.28,0.0,27.14,0.0,2.9,26.0,0.0,226.02999999999997,0.0,18.93,0.0
user_6268,0.0,0.0,0.0,0.49,7.57,32.33,0.0,0.0,0.0,0.0,0.0,309.12,0.0,0.0,0.0
user_627,0.0,0.0,0.0,0.0,56.72,15.88,0.0,479.45,0.0,58.23,0.0,29.44,0.0,0.0,769.1600000000001
user_6270,0.0,0.0,0.0,76.59,77.67000000000002,3.83,1.69,15.32,0.0,0.0,0.0,10.21,0.0,0.0,0.0
user_6271,0.0,0.0,0.0,52.47,572.3600000000001,140.76,5.16,591.86,0.0,2.55,8.35,308.65,42.54,20.18,111.97
user_6273,0.0,23.86,0.0,1633.5900000000001,96.22,0.0,0.0,0.0,27.44,22.54,0.0,50.620000000000005,0.0,0.0,68.75
user_6275,8.47,39.74,0.0,69.05,119.50000000000001,80.53999999999999,7.69,97.17999999999999,37.97,765.9599999999999,0.0,339.01000000000005,0.0,0.0,34.16
user_6276,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,25.25,68.15,0.0,53.480000000000004,0.0,0.0,0.0
user_6278,2.99,59.19,5.0,711.1399999999999,306.0,11.23,41.28,161.54999999999998,18.19,579.7099999999999,67.99,1564.0400000000013,32.480000000000004,223.23000000000002,352.20000000000005
user_6279,0.0,35.75,0.0,265.71999999999997,704.0299999999999,133.12,111.32000000000001,11.06,302.53,921.2399999999999,0.0,396.98,0.0,5.11,66.78
user_6280,0.0,0.0,0.0,202.42999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34,0.0,0.0,53.32
user_6281,0.0,0.0,0.0,75.67,0.0,82.50999999999999,0.0,0.0,0.0,12.27,0.0,41.74,0.0,138.89,19.57
user_6282,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0
user_6283,0.0,16.97,0.0,6.52,12.35,31.99,148.16000000000003,1.0,39.99,28.5,0.0,317.30999999999995,0.0,2.0,792.6
user_6284,0.0,39.11,0.0,108.40999999999998,56.730000000000004,95.27999999999999,0.0,30.090000000000003,227.40999999999997,81.01,0.0,205.76,3.74,56.75999999999999,30.52
user_6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9,0.0,0.0,176.49999999999997,0.0,0.0,0.0
user_6286,0.0,3.79,0.0,0.96,209.45999999999998,62.17,44.9,0.0,39.49,162.38,34.77,417.18999999999994,0.0,0.0,0.0
user_6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,0.0,0.0,0.0
user_6288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,14.350000000000001,0.0,31.2,0.0,0.0,0.0
user_6289,0.0,0.0,0.0,20.0,35.019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,291.64,0.0,0.0,0.0
user_6290,0.0,4.3,0.0,522.5799999999999,24.38,144.35,391.53,36.160000000000004,0.54,407.46,59.06,1246.9799999999998,0.0,25.88,83.66
user_6291,0.0,0.0,0.0,121.13999999999999,53.49000000000001,23.48,0.0,0.0,126.08999999999999,136.0,0.0,289.68,0.0,0.0,8.34
user_6292,0.0,0.0,0.0,604.98,96.74000000000001,0.0,0.0,29.21,71.27000000000001,483.97999999999996,0.0,518.1,0.0,164.2,15.83
user_6294,0.0,902.7299999999999,0.0,52.7,996.1100000000002,80.35,70.03999999999999,0.0,475.24,188.47,0.0,1073.61,5.99,833.7700000000001,260.75
user_6297,0.0,0.0,0.0,0.0,12.59,11.44,0.0,0.0,0.0,188.39999999999998,0.0,0.0,0.0,0.0,0.0
user_6299,0.0,0.0,0.0,536.26,565.6099999999999,191.67999999999998,111.91,24.25,80.0,1133.3400000000001,0.0,290.17,12.25,431.6000000000001,1071.63
user_630,0.0,107.42,0.0,354.1099999999999,10.65,54.120000000000005,0.0,6.11,0.0,7.01,0.0,133.0,0.0,1.61,114.73
user_6300,0.0,6.99,0.0,17.02,202.79000000000002,31.24,0.0,0.0,1020.0,0.0,0.0,142.85000000000002,0.0,92.23,0.0
user_6301,0.0,323.22999999999996,0.0,564.15,1641.8099999999993,1956.9499999999998,11.25,121.41,753.45,5954.49,15.41,2199.37,0.0,223.64999999999998,335.79
user_6302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.72,0.0,0.0,0.0,35.83,0.0
user_6303,0.0,225.46999999999997,0.0,476.58,1860.02,634.29,367.65999999999997,189.34,30.9,755.28,351.33,1853.3399999999992,0.0,937.3399999999999,1923.0900000000001
user_6304,0.0,51.769999999999996,0.0,341.57,427.38,168.16,5.77,3.18,34.0,372.77,0.0,274.39000000000004,0.0,0.0,75.63
user_6306,0.0,8.94,0.0,39.45,163.24,6.630000000000001,20.869999999999997,2.76,11.899999999999999,47.93000000000001,0.0,239.17000000000004,0.0,71.19,4.74
user_6307,0.0,0.0,0.0,30.0,0.0,32.97,14.0,0.0,0.0,0.0,0.0,27.53,0.0,0.0,0.0
user_6308,0.0,0.0,0.0,199.94,98.72,0.0,0.0,0.0,0.0,0.0,0.0,62.410000000000004,0.0,16.68,0.0
user_6309,0.0,0.0,0.0,40.0,324.72,43.150000000000006,24.66,0.0,6.16,75.26,0.0,67.74,0.0,84.81,0.0
user_6310,0.0,0.0,0.0,1370.84,118.41000000000001,157.81,0.0,0.0,3.99,64.22,0.0,1724.4499999999998,0.0,42.699999999999996,135.15
user_6311,0.0,0.0,0.0,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,41.64,0.0,53.019999999999996,21.28
user_6312,0.0,29.79,0.0,1555.2899999999995,1978.59,580.3699999999998,10.0,15.74,323.37,238.12000000000003,160.81,211.65999999999997,0.0,139.19000000000003,753.64
user_6313,0.0,0.0,0.0,182.79999999999995,22.25,0.0,72.4,0.0,110.46000000000001,92.71000000000001,0.0,150.27999999999997,4.25,410.04999999999995,427.23
user_6314,0.0,0.0,0.0,529.1000000000001,314.43,24.57,15.209999999999999,10.08,34.67,59.6,0.0,138.87,0.0,115.38999999999997,168.28
user_6315,0.0,0.0,0.0,0.0,12.88,53.769999999999996,1.79,0.0,0.0,129.62,11.6,15.49,0.0,0.0,323.16
user_6316,0.0,28.22,0.0,175.21,160.94,69.39,56.480000000000004,23.240000000000002,43.97,25.22,0.0,232.53000000000006,0.0,131.64000000000001,124.14999999999999
user_6317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,0.0,13.11,0.0,5.11,0.0
user_6318,75.14,404.79999999999995,766.17,12192.55,2235.1299999999997,979.3299999999999,253.23000000000002,30.68,925.1899999999999,1992.67,61.74,3303.4400000000005,0.0,879.12,186.32999999999998
user_632,0.0,0.0,0.0,29.34,53.209999999999994,57.36,0.0,0.0,32.34,0.0,0.0,155.38,0.0,76.75,537.97
user_6320,0.0,0.0,0.0,138.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6321,0.0,40.51,0.0,0.43,0.0,0.0,0.0,0.0,5.5,19.7,0.0,4.36,0.0,0.0,85.1
user_6322,0.0,15.34,0.0,61.61,291.86,18.950000000000003,30.59,0.0,0.0,136.41,0.0,140.73,0.0,136.9,116.06
user_6323,0.0,38.88,39.489999999999995,34.04,166.44,57.58,0.0,0.0,0.0,280.49,0.0,283.45,84.26,40.9,182.35
user_6324,0.0,0.0,0.0,350.64,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6325,0.0,19.34,0.0,621.89,596.63,239.61999999999998,15.859999999999998,64.41,168.63000000000002,1044.8000000000002,12.44,806.88,0.0,97.60000000000001,2.55
user_6327,0.0,0.0,0.0,156.36,1285.3400000000001,489.3799999999998,74.43,35.49,165.41000000000003,261.74,28.089999999999996,918.2699999999999,0.0,178.32000000000002,117.04
user_633,0.0,0.0,0.0,42.55,0.0,0.0,3.19,0.0,0.0,0.0,0.0,6.7,19.28,87.4,0.0
user_6330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,20.380000000000003,0.0,28.189999999999994,0.0
user_6331,0.0,0.0,0.0,240.38000000000002,602.9200000000001,273.47999999999996,401.97,0.0,9.86,406.09000000000003,0.0,224.63,0.0,178.23,2533.88
user_6332,0.0,34.94,0.0,1526.4600000000003,454.90000000000003,295.29,135.07,127.49000000000001,960.49,1209.07,357.45,811.92,31.87,111.69,2167.08
user_6335,0.0,0.0,0.0,0.0,1407.4900000000002,146.37,0.0,0.0,0.0,112.25,0.0,286.38,0.0,153.62000000000003,0.0
user_6336,0.0,0.0,0.0,790.52,102.53,265.93000000000006,40.64,2666.51,0.0,454.55,0.0,3144.839999999999,141.86,0.0,352.76
user_6338,0.0,0.0,0.0,12.31,34.769999999999996,0.0,0.0,0.0,0.0,89.69,0.0,178.75,0.0,0.0,30.290000000000003
user_6339,27.7,0.0,1.5,14.75,321.4,72.50999999999999,7.63,144.57999999999998,134.68,54.97,305.0,598.84,0.0,1011.36,25.779999999999998
user_6340,0.0,0.0,0.0,110.06,0.0,0.0,0.0,0.0,0.0,6.57,0.0,89.38000000000001,0.0,0.0,0.0
user_6343,0.0,0.0,0.0,0.0,352.73999999999995,0.0,0.0,0.0,5.79,0.0,0.0,71.44,0.0,143.20999999999998,132.52
user_6346,0.0,0.0,0.0,0.0,6.04,3.4,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0
user_6347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96,287.42
user_6348,0.0,16.9,0.2,181.26999999999998,229.19,109.18,41.54,3.0,23.18,107.36,0.0,179.81000000000003,1.99,7.109999999999999,223.68000000000004
user_6349,0.0,0.0,0.0,329.67999999999995,465.18000000000006,0.0,0.0,0.0,450.3,118.38,0.0,24.4,0.0,129.29999999999998,395.72999999999996
user_635,0.0,75.62,0.0,2255.2,990.5499999999998,68.69,0.0,24.04,48.52,666.8100000000001,31.96,1679.53,0.0,671.0200000000001,77.69
user_6350,0.0,0.0,0.0,17.02,42.980000000000004,0.0,29.53,0.0,0.0,0.0,0.0,64.61000000000001,0.0,4.09,0.0
user_6351,0.0,0.0,0.0,53.37,42.580000000000005,1.59,0.0,0.0,9.36,54.43,0.0,27.639999999999997,0.0,43.67,0.0
user_6352,0.0,22.6,0.0,0.0,1721.1099999999985,161.54,0.0,21.28,10.26,0.0,0.0,391.96999999999997,0.0,6.46,117.69999999999999
user_6354,0.0,0.0,0.0,9.94,45.31,0.0,0.0,0.0,0.0,47.28,0.0,30.189999999999998,0.0,0.0,0.0
user_6355,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6356,0.0,0.0,8.81,0.0,35.54,0.0,0.0,0.0,0.0,0.0,0.0,48.269999999999996,0.0,0.0,0.0
user_6358,0.0,30.27,0.0,231.02,220.3,131.85,116.97,35.65,0.0,267.25,0.0,356.13999999999993,0.0,28.03,134.3
user_6359,0.0,0.0,0.0,254.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.73,0.0,0.0,0.0
user_6360,0.0,0.0,0.0,33.32,0.0,438.62,0.0,0.0,87.93,97.2,39.57,45.6,0.0,34.03,80.77000000000001
user_6362,0.0,52.66,1.53,143.23000000000002,577.4499999999999,91.33000000000001,301.66999999999996,40.1,43.32,389.14,0.0,438.12,0.0,0.0,5.55
user_6363,0.0,396.05,0.0,675.01,986.8599999999997,0.0,199.54999999999998,30.07,97.6,560.3400000000001,0.0,1125.3399999999997,0.0,287.4400000000001,2976.5600000000004
user_6364,32.980000000000004,10.59,0.0,211.55,179.45,88.5,37.72,0.0,0.0,115.40999999999998,0.0,314.4600000000001,10.1,26.27,3.76
user_6365,0.0,454.29999999999995,17.53,2975.4699999999993,186.64,52.39,539.63,216.79999999999998,525.13,115.84,0.0,2087.47,832.54,350.62000000000035,2249.56
user_6367,0.0,31.31,2.53,0.0,233.12,20.5,10.69,0.0,49.28,316.33,0.0,987.1200000000001,0.0,2.24,0.0
user_6368,0.0,13.36,0.0,18.97,241.04000000000002,86.62,0.0,0.0,24.17,41.13000000000001,0.0,40.870000000000005,0.0,0.0,0.0
user_6369,0.0,0.0,0.0,451.86,185.54,0.0,0.0,0.0,0.0,185.41000000000003,0.0,3.72,0.0,135.08,90.22
user_637,0.0,5.35,0.0,1073.47,38.32,81.49,15.22,115.25,33.510000000000005,87.62,0.0,244.84,0.0,32.31,391.36
user_6370,0.0,0.0,0.0,0.0,138.74,33.37,6.15,0.0,31.49,467.57000000000005,0.0,961.96,2.44,2.13,34.48
user_6371,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0
user_6375,0.0,0.0,28.439999999999998,0.0,99.66,24.13,24.07,9.94,17.89,0.0,0.0,11.15,0.0,13.91,65.43
user_6376,41.05,36.4,0.0,556.84,818.6000000000003,715.89,140.3,183.85999999999999,105.67,857.1400000000001,0.0,1348.7899999999997,7.19,90.38999999999999,102.56
user_6377,0.0,0.0,0.0,153.84,1129.4299999999996,363.01,154.17,20.54,0.0,254.51000000000002,48.08,233.82000000000002,0.0,1.44,366.9100000000001
user_6378,0.0,0.0,0.0,218.39,77.95,0.0,0.0,0.0,0.0,0.0,0.0,55.03,0.0,38.5,8.93
user_6379,0.0,0.0,0.0,6984.63,101.25999999999999,418.4,10.65,4.5,0.0,65.21,0.0,2391.810000000001,0.0,0.0,149.43
user_6381,0.0,28.5,0.0,628.03,209.08999999999997,37.97,0.0,0.0,177.72,167.68,68.05000000000001,280.43999999999994,0.0,76.68,0.0
user_6382,0.0,2.6,6.05,139.67000000000002,224.19999999999996,36.88,19.59,24.2,16.26,369.13,0.0,376.60999999999996,2.85,424.9300000000001,32.95
user_6383,0.0,27.630000000000003,0.0,1635.5799999999997,974.9499999999999,360.34999999999997,6.84,0.0,33.75,20.25,0.0,294.46,0.0,690.3000000000004,0.0
user_6384,0.0,12.469999999999999,0.0,340.57,222.26000000000005,9.3,5.34,0.0,0.0,9.13,0.0,124.16999999999999,0.0,44.92,78.26
user_6385,0.0,141.1,0.0,508.60999999999996,2120.3099999999995,587.05,40.84,0.0,277.77,437.85999999999996,48.519999999999996,2941.570000000003,0.0,75.05,383.61
user_6386,0.0,0.85,0.0,597.76,37.53,195.73,0.0,17.0,0.0,0.0,0.0,43.4,70.13,0.68,0.0
user_6387,0.0,0.0,0.0,98.02000000000001,65.95,49.37,0.0,8.59,46.35,340.22999999999996,0.0,84.91000000000001,0.0,123.47,67.06
user_6388,0.0,16.64,0.0,1321.4399999999998,360.43,60.2,0.0,0.0,25.84,671.4000000000001,0.0,121.39000000000001,6.96,22.28,126.99000000000001
user_6389,0.0,33.3,0.0,640.0,139.62,17.48,3.0,0.0,125.83,513.12,0.0,207.57000000000002,0.0,1.3,65.8
user_639,0.0,16.75,0.0,116.03999999999999,10.809999999999999,0.0,0.0,12.77,0.0,1.23,0.0,39.87,0.0,9.639999999999999,648.29
user_6390,0.0,0.0,0.0,117.21000000000001,20.15,0.0,0.0,0.0,1434.6100000000001,72.75999999999999,0.0,270.66,123.03999999999996,48.85,759.5500000000001
user_6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0
user_6392,0.0,0.0,0.0,75.84,1026.9099999999999,0.0,5.29,0.0,0.0,46.6,0.0,41.519999999999996,0.0,141.26,445.07
user_6394,330.0,0.0,0.0,120.0,62.67,16.3,0.0,8.5,0.0,71.83,0.0,163.02,0.0,0.0,0.0
user_6395,0.0,0.0,0.0,145.0,123.88999999999999,76.95,0.0,0.0,0.0,0.99,0.0,448.76000000000005,4.37,74.16,0.0
user_6396,0.0,0.0,0.0,102.64,314.33000000000004,0.0,61.620000000000005,5.09,84.14,84.28,0.0,131.60999999999999,0.0,105.02000000000001,122.53
user_6397,0.0,38.93,9.58,645.04,109.34,66.39,160.20999999999998,0.0,186.78999999999996,87.0,0.0,90.85999999999999,0.0,61.589999999999996,116.74
user_6398,0.0,0.0,0.0,2.72,9.620000000000001,0.0,0.0,0.0,23.83,0.0,0.0,35.05,2.77,0.0,0.0
user_6399,0.0,39.98,4.26,1271.6799999999996,931.43,1674.6999999999996,117.03,0.0,32.43,134.39,0.0,431.15000000000003,0.0,508.9199999999998,637.42
user_640,171.5,322.21,0.0,41.510000000000005,224.2,325.3,138.15,171.96,179.11,69.99000000000001,0.0,926.3499999999999,21.7,0.0,360.33000000000004
user_6402,0.0,6.949999999999999,1.52,505.4999999999999,1817.8499999999995,938.2200000000008,53.96,189.98,29.94,528.29,32.94,1388.929999999998,6.300000000000001,510.78999999999974,41.18
user_6404,0.0,20.46,86.58,35.63,1143.8899999999999,134.92000000000002,0.0,141.57,594.3699999999999,317.98999999999995,0.0,260.12,330.14,1749.1300000000006,258.94
user_6406,0.0,0.0,0.0,0.0,126.94999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6408,0.0,49.709999999999994,0.0,325.39,406.96999999999997,225.41,103.60000000000001,0.0,37.510000000000005,372.49,0.0,113.99000000000001,0.0,37.4,9.96
user_641,0.0,2.16,0.0,541.08,106.83000000000001,119.75,4.77,0.0,35.769999999999996,37.17,0.0,31.140000000000004,0.0,47.06,0.0
user_6410,0.0,0.0,0.0,765.28,840.33,194.29000000000002,0.0,0.0,47.36,25.52,0.0,223.62999999999997,0.0,51.019999999999996,173.48000000000002
user_6412,0.0,0.0,0.0,393.0799999999999,113.69000000000003,85.19999999999999,0.0,0.0,0.0,289.93,0.0,5.22,0.0,86.2,0.0
user_6413,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.92
user_6414,0.0,25.53,0.0,178.58,50.43,0.0,6.6,9.53,11.06,201.35000000000002,0.0,19.02,0.0,12.77,12.77
user_6415,0.0,0.0,0.0,0.0,45.629999999999995,0.0,0.0,0.0,0.0,178.01,0.0,35.2,0.0,0.0,0.0
user_6416,0.0,0.0,0.0,172.22,22.82,0.0,64.61,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0
user_6417,0.0,52.42,10.81,785.12,668.8899999999999,339.68,198.11999999999998,35.71,350.7300000000001,593.54,0.0,1206.799999999999,67.82000000000001,72.71,316.34
user_6419,0.0,22.75,0.0,721.8000000000001,1478.91,408.93,245.96,0.0,154.69,454.57000000000005,389.24,199.24999999999997,2.99,355.59000000000003,196.35000000000002
user_642,0.0,0.0,0.0,2527.6700000000005,0.0,0.0,0.0,0.0,203.14000000000001,19.96,0.0,0.0,9.600000000000001,179.17000000000002,254.54999999999995
user_6420,0.0,0.0,0.0,102.13,0.0,0.0,0.0,0.0,41.99,0.0,0.0,2.4,0.0,0.0,0.0
user_6422,0.0,0.0,0.0,0.0,0.0,0.0,49.379999999999995,0.0,29.64,17.02,0.0,381.88,0.0,0.0,0.0
user_6423,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6424,26.369999999999997,38.19,0.0,585.6700000000001,374.39000000000004,25.56,28.97,73.69,1533.1799999999998,420.08,0.0,696.3800000000001,0.0,34.04,2504.6700000000005
user_6425,5.0,0.0,0.0,9.94,211.83999999999997,17.55,0.0,0.0,12.379999999999999,22.97,0.0,67.75,0.0,67.5,0.0
user_6426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9699999999999998,0.0,0.0,0.0,0.0,0.0,0.0
user_6428,0.0,0.0,0.0,6344.55,58.15,0.0,0.0,0.0,36.57,0.0,0.0,286.89000000000004,0.0,0.0,164.21
